待ち牌のロス数,手牌,ロスの内訳
11,357888999,1s4枚 2s4枚 5s3枚
11,444455679,1s4枚 2s4枚 7s3枚
11,444456669,1s4枚 2s4枚 5s3枚
11,444456679,1s4枚 2s4枚 7s3枚
11,444456689,1s4枚 2s4枚 8s3枚
11,444456778,1s4枚 2s4枚 5s3枚
11,444456899,1s4枚 2s4枚 5s3枚
11,444556779,1s4枚 2s4枚 4s1枚 7s2枚
11,444577889,1s4枚 2s4枚 4s1枚 7s2枚
11,444577899,1s4枚 2s4枚 4s1枚 7s2枚
11,445556679,1s4枚 2s4枚 7s3枚
11,445556799,1s4枚 2s4枚 7s3枚
11,445566679,1s4枚 2s4枚 7s3枚
11,445566689,1s4枚 2s4枚 8s3枚
11,445567789,1s4枚 2s4枚 9s3枚
11,445567889,1s4枚 2s4枚 9s3枚
11,445788889,1s4枚 2s4枚 9s3枚
11,445789999,1s4枚 2s4枚 8s3枚
11,455556669,1s4枚 2s4枚 4s3枚
11,455556689,1s4枚 2s4枚 8s3枚
11,455556899,1s4枚 2s4枚 4s3枚
11,455567799,1s4枚 2s4枚 4s3枚
11,455677779,1s4枚 2s4枚 4s3枚
11,455678899,1s4枚 2s4枚 4s3枚
11,456667799,1s4枚 2s4枚 4s3枚
11,456677779,1s4枚 2s4枚 4s3枚
11,456678899,1s4枚 2s4枚 4s3枚
11,456777889,1s4枚 2s4枚 5s3枚
11,456777899,1s4枚 2s4枚 5s3枚
11,456778888,1s4枚 2s4枚 5s3枚
11,457778899,1s4枚 2s4枚 5s3枚
11,457788889,1s4枚 2s4枚 5s3枚
11,457789999,1s4枚 2s4枚 5s3枚
11,457888999,1s4枚 2s4枚 5s3枚
11,555566789,1s4枚 2s4枚 8s3枚
11,566789999,1s4枚 2s4枚 8s3枚
12,111122234,7s4枚 8s4枚 9s4枚
12,111122339,2s2枚 3s2枚 5s4枚 6s4枚
12,111123334,7s4枚 8s4枚 9s4枚
12,111123366,7s4枚 8s4枚 9s4枚
12,111123377,6s4枚 8s4枚 9s4枚
12,111123388,6s4枚 7s4枚 9s4枚
12,111123399,6s4枚 7s4枚 8s4枚
12,111123455,7s4枚 8s4枚 9s4枚
12,111123466,7s4枚 8s4枚 9s4枚
12,111125556,2s3枚 5s1枚 8s4枚 9s4枚
12,111125666,2s3枚 6s1枚 8s4枚 9s4枚
12,111126667,2s3枚 4s4枚 6s1枚 9s4枚
12,111126777,2s3枚 4s4枚 7s1枚 9s4枚
12,111127778,2s3枚 4s4枚 5s4枚 7s1枚
12,111127888,2s3枚 4s4枚 5s4枚 8s1枚
12,111134445,7s4枚 8s4枚 9s4枚
12,111134455,7s4枚 8s4枚 9s4枚
12,111134555,7s4枚 8s4枚 9s4枚
12,111135556,3s3枚 5s1枚 8s4枚 9s4枚
12,111135666,3s3枚 6s1枚 8s4枚 9s4枚
12,111135777,3s3枚 7s1枚 8s4枚 9s4枚
12,111136667,3s3枚 4s4枚 6s1枚 9s4枚
12,111136777,3s3枚 4s4枚 7s1枚 9s4枚
12,111137778,3s3枚 4s4枚 5s4枚 7s1枚
12,111137888,3s3枚 4s4枚 5s4枚 8s1枚
12,111222334,7s4枚 8s4枚 9s4枚
12,111222344,7s4枚 8s4枚 9s4枚
12,111222366,7s4枚 8s4枚 9s4枚
12,111222377,6s4枚 8s4枚 9s4枚
12,111222388,6s4枚 7s4枚 9s4枚
12,111222399,6s4枚 7s4枚 8s4枚
12,111222478,1s1枚 2s1枚 5s4枚 7s3枚 8s3枚
12,111223334,7s4枚 8s4枚 9s4枚
12,111223349,2s2枚 3s2枚 5s4枚 6s4枚
12,111223466,7s4枚 8s4枚 9s4枚
12,111223477,6s4枚 8s4枚 9s4枚
12,111223488,6s4枚 7s4枚 9s4枚
12,111223499,6s4枚 7s4枚 8s4枚
12,111233344,7s4枚 8s4枚 9s4枚
12,111233459,2s3枚 3s2枚 5s3枚 6s4枚
12,111233466,7s4枚 8s4枚 9s4枚
12,111233477,6s4枚 8s4枚 9s4枚
12,111233488,6s4枚 7s4枚 9s4枚
12,111233499,6s4枚 7s4枚 8s4枚
12,111234455,7s4枚 8s4枚 9s4枚
12,111234466,7s4枚 8s4枚 9s4枚
12,111234569,2s3枚 3s3枚 5s3枚 6s3枚
12,111235578,2s3枚 3s3枚 7s3枚 8s3枚
12,111235679,2s3枚 3s3枚 5s3枚 6s3枚
12,111236799,2s3枚 3s3枚 6s3枚 7s3枚
12,111244467,1s1枚 4s1枚 6s3枚 7s3枚 9s4枚
12,111244478,1s1枚 4s1枚 5s4枚 7s3枚 8s3枚
12,111246667,1s1枚 2s3枚 4s3枚 6s1枚 9s4枚
12,111247778,1s1枚 2s3枚 4s3枚 5s4枚 7s1枚
12,111247888,1s1枚 2s3枚 4s3枚 5s4枚 8s1枚
12,111255556,1s1枚 6s3枚 8s4枚 9s4枚
12,111255578,1s1枚 4s4枚 5s1枚 7s3枚 8s3枚
12,111256666,1s1枚 5s3枚 8s4枚 9s4枚
12,111256888,1s1枚 5s3枚 6s3枚 8s1枚 9s4枚
12,111256999,1s1枚 5s3枚 6s3枚 8s4枚 9s1枚
12,111266667,1s1枚 4s4枚 7s3枚 9s4枚
12,111267777,1s1枚 4s4枚 6s3枚 9s4枚
12,111267999,1s1枚 4s4枚 6s3枚 7s3枚 9s1枚
12,111277778,1s1枚 4s4枚 5s4枚 8s3枚
12,111278888,1s1枚 4s4枚 5s4枚 7s3枚
12,111333356,1s1枚 5s3枚 8s4枚 9s4枚
12,111333357,1s1枚 5s3枚 8s4枚 9s4枚
12,111333366,7s4枚 8s4枚 9s4枚
12,111333377,6s4枚 8s4枚 9s4枚
12,111333388,6s4枚 7s4枚 9s4枚
12,111333399,6s4枚 7s4枚 8s4枚
12,111333479,1s1枚 3s1枚 6s4枚 7s3枚 9s3枚
12,111333489,1s1枚 3s1枚 6s4枚 8s3枚 9s3枚
12,111334555,7s4枚 8s4枚 9s4枚
12,111344466,7s4枚 8s4枚 9s4枚
12,111344467,1s1枚 4s1枚 6s3枚 7s3枚 9s4枚
12,111344468,1s1枚 4s1枚 6s3枚 8s3枚 9s4枚
12,111344477,6s4枚 8s4枚 9s4枚
12,111344479,1s1枚 4s1枚 6s4枚 7s3枚 9s3枚
12,111344488,6s4枚 7s4枚 9s4枚
12,111344489,1s1枚 4s1枚 6s4枚 8s3枚 9s3枚
12,111344499,6s4枚 7s4枚 8s4枚
12,111344555,7s4枚 8s4枚 9s4枚
12,111346667,1s1枚 3s3枚 4s3枚 6s1枚 9s4枚
12,111346668,1s1枚 3s3枚 4s3枚 6s1枚 9s4枚
12,111347779,1s1枚 3s3枚 4s3枚 6s4枚 7s1枚
12,111347999,1s1枚 3s3枚 4s3枚 6s4枚 9s1枚
12,111348889,1s1枚 3s3枚 4s3枚 6s4枚 8s1枚
12,111348999,1s1枚 3s3枚 4s3枚 6s4枚 9s1枚
12,111355566,7s4枚 8s4枚 9s4枚
12,111355568,1s1枚 5s1枚 6s3枚 8s3枚 9s4枚
12,111355577,6s4枚 8s4枚 9s4枚
12,111355579,1s1枚 5s1枚 6s4枚 7s3枚 9s3枚
12,111355588,6s4枚 7s4枚 9s4枚
12,111355589,1s1枚 5s1枚 6s4枚 8s3枚 9s3枚
12,111355599,6s4枚 7s4枚 8s4枚
12,111356666,1s1枚 5s3枚 8s4枚 9s4枚
12,111357777,1s1枚 5s3枚 8s4枚 9s4枚
12,111357778,1s1枚 2s4枚 3s3枚 5s3枚 7s1枚
12,111366667,1s1枚 4s4枚 7s3枚 9s4枚
12,111367777,1s1枚 4s4枚 6s3枚 9s4枚
12,111367999,1s1枚 4s4枚 6s3枚 7s3枚 9s1枚
12,111377778,1s1枚 4s4枚 5s4枚 8s3枚
12,111378888,1s1枚 4s4枚 5s4枚 7s3枚
12,111444589,1s1枚 2s4枚 4s1枚 8s3枚 9s3枚
12,111455578,1s1枚 2s4枚 5s1枚 7s3枚 8s3枚
12,111455579,1s1枚 2s4枚 5s1枚 7s3枚 9s3枚
12,111455589,1s1枚 2s4枚 5s1枚 8s3枚 9s3枚
12,111457778,1s1枚 2s4枚 4s3枚 5s3枚 7s1枚
12,111457779,1s1枚 2s4枚 4s3枚 5s3枚 7s1枚
12,111458889,1s1枚 2s4枚 4s3枚 5s3枚 8s1枚
12,111458999,1s1枚 2s4枚 4s3枚 5s3枚 9s1枚
12,111567889,1s1枚 2s4枚 3s4枚 6s3枚
12,112222334,7s4枚 8s4枚 9s4枚
12,112222338,1s2枚 3s2枚 4s4枚 5s4枚
12,112222344,7s4枚 8s4枚 9s4枚
12,112223345,7s4枚 8s4枚 9s4枚
12,112223445,7s4枚 8s4枚 9s4枚
12,112223478,3s3枚 4s3枚 7s3枚 8s3枚
12,112224444,7s4枚 8s4枚 9s4枚
12,112224555,7s4枚 8s4枚 9s4枚
12,112224666,7s4枚 8s4枚 9s4枚
12,112233334,7s4枚 8s4枚 9s4枚
12,112233338,1s2枚 2s2枚 4s4枚 5s4枚
12,112233366,7s4枚 8s4枚 9s4枚
12,112233377,6s4枚 8s4枚 9s4枚
12,112233388,6s4枚 7s4枚 9s4枚
12,112233399,6s4枚 7s4枚 8s4枚
12,112233449,2s2枚 3s2枚 5s4枚 6s4枚
12,112233455,7s4枚 8s4枚 9s4枚
12,112233466,7s4枚 8s4枚 9s4枚
12,112233566,1s2枚 2s2枚 8s4枚 9s4枚
12,112233577,1s2枚 2s2枚 8s4枚 9s4枚
12,112234445,7s4枚 8s4枚 9s4枚
12,112234455,7s4枚 8s4枚 9s4枚
12,112234555,7s4枚 8s4枚 9s4枚
12,112245678,4s3枚 5s3枚 7s3枚 8s3枚
12,112333344,7s4枚 8s4枚 9s4枚
12,112333445,7s4枚 8s4枚 9s4枚
12,112334445,7s4枚 8s4枚 9s4枚
12,112334478,1s2枚 3s2枚 4s2枚 7s3枚 8s3枚
12,112334555,7s4枚 8s4枚 9s4枚
12,112334568,3s2枚 5s3枚 6s3枚 9s4枚
12,112335567,3s2枚 6s3枚 7s3枚 9s4枚
12,112335678,3s2枚 6s3枚 7s3枚 9s4枚
12,112344455,7s4枚 8s4枚 9s4枚
12,112344466,7s4枚 8s4枚 9s4枚
12,112344555,7s4枚 8s4枚 9s4枚
12,112344666,7s4枚 8s4枚 9s4枚
12,112345679,2s3枚 3s3枚 5s3枚 6s3枚
12,112445566,5s2枚 6s2枚 8s4枚 9s4枚
12,112455667,5s2枚 6s2枚 8s4枚 9s4枚
12,112456678,5s3枚 6s2枚 8s3枚 9s4枚
12,112456789,5s3枚 6s3枚 8s3枚 9s3枚
12,113333445,7s4枚 8s4枚 9s4枚
12,113334444,7s4枚 8s4枚 9s4枚
12,113334455,7s4枚 8s4枚 9s4枚
12,113334555,7s4枚 8s4枚 9s4枚
12,113334556,2s4枚 8s4枚 9s4枚
12,113334666,7s4枚 8s4枚 9s4枚
12,113335555,2s4枚 8s4枚 9s4枚
12,113335666,2s4枚 8s4枚 9s4枚
12,113335777,2s4枚 8s4枚 9s4枚
12,113344445,7s4枚 8s4枚 9s4枚
12,113344455,7s4枚 8s4枚 9s4枚
12,113344578,1s2枚 3s2枚 4s2枚 7s3枚 8s3枚
12,113345555,7s4枚 8s4枚 9s4枚
12,113345666,7s4枚 8s4枚 9s4枚
12,113444555,7s4枚 8s4枚 9s4枚
12,113445555,7s4枚 8s4枚 9s4枚
12,113445666,7s4枚 8s4枚 9s4枚
12,113455578,3s3枚 4s3枚 7s3枚 8s3枚
12,113455679,2s4枚 3s3枚 5s2枚 6s3枚
12,113456799,3s3枚 4s3枚 6s3枚 7s3枚
12,113466678,3s3枚 4s3枚 7s3枚 8s3枚
12,113467788,1s2枚 3s3枚 4s3枚 7s2枚 8s2枚
12,113477889,1s2枚 3s3枚 4s3枚 7s2枚 8s2枚
12,113478999,3s3枚 4s3枚 7s3枚 8s3枚
12,114444555,7s4枚 8s4枚 9s4枚
12,114444556,2s4枚 8s4枚 9s4枚
12,114444666,7s4枚 8s4枚 9s4枚
12,114445555,2s4枚 8s4枚 9s4枚
12,114445666,2s4枚 8s4枚 9s4枚
12,114445667,2s4枚 3s4枚 9s4枚
12,114445777,2s4枚 8s4枚 9s4枚
12,114446666,2s4枚 3s4枚 9s4枚
12,114446777,2s4枚 3s4枚 9s4枚
12,114446888,2s4枚 3s4枚 9s4枚
12,114455566,2s4枚 8s4枚 9s4枚
12,114556666,2s4枚 8s4枚 9s4枚
12,114556679,2s4枚 3s4枚 5s2枚 6s2枚
12,114556777,2s4枚 8s4枚 9s4枚
12,115555666,2s4枚 8s4枚 9s4枚
12,115555667,2s4枚 3s4枚 9s4枚
12,115555777,2s4枚 8s4枚 9s4枚
12,115556666,2s4枚 3s4枚 9s4枚
12,115556777,2s4枚 3s4枚 9s4枚
12,115556778,2s4枚 3s4枚 4s4枚
12,115556788,2s4枚 3s4枚 4s4枚
12,115556888,2s4枚 3s4枚 9s4枚
12,115557777,2s4枚 3s4枚 4s4枚
12,115557789,2s4枚 3s4枚 4s4枚
12,115557888,2s4枚 3s4枚 4s4枚
12,115557999,2s4枚 3s4枚 4s4枚
12,115566677,2s4枚 3s4枚 9s4枚
12,115566779,2s4枚 3s4枚 5s2枚 6s2枚
12,115667777,2s4枚 3s4枚 9s4枚
12,115667888,2s4枚 3s4枚 9s4枚
12,116666777,2s4枚 3s4枚 9s4枚
12,116666778,2s4枚 3s4枚 4s4枚
12,116666788,2s4枚 3s4枚 4s4枚
12,116666888,2s4枚 3s4枚 9s4枚
12,116667777,2s4枚 3s4枚 4s4枚
12,116667778,2s4枚 3s4枚 4s4枚
12,116667789,2s4枚 3s4枚 4s4枚
12,116667888,2s4枚 3s4枚 4s4枚
12,116667999,2s4枚 3s4枚 4s4枚
12,116677788,2s4枚 3s4枚 4s4枚
12,116677888,2s4枚 3s4枚 4s4枚
12,116777788,2s4枚 3s4枚 4s4枚
12,116777889,2s4枚 3s4枚 4s4枚
12,116778888,2s4枚 3s4枚 4s4枚
12,116778889,2s4枚 3s4枚 4s4枚
12,116778999,2s4枚 3s4枚 4s4枚
12,116788999,2s4枚 3s4枚 4s4枚
12,117777888,2s4枚 3s4枚 4s4枚
12,117777999,2s4枚 3s4枚 4s4枚
12,117778899,2s4枚 3s4枚 4s4枚
12,117788889,2s4枚 3s4枚 4s4枚
12,117789999,2s4枚 3s4枚 4s4枚
12,117888999,2s4枚 3s4枚 4s4枚
12,122223334,7s4枚 8s4枚 9s4枚
12,122223344,7s4枚 8s4枚 9s4枚
12,122223349,1s3枚 3s2枚 4s3枚 6s4枚
12,122223366,7s4枚 8s4枚 9s4枚
12,122223377,6s4枚 8s4枚 9s4枚
12,122223388,6s4枚 7s4枚 9s4枚
12,122223399,6s4枚 7s4枚 8s4枚
12,122223455,7s4枚 8s4枚 9s4枚
12,122223466,7s4枚 8s4枚 9s4枚
12,122225556,1s3枚 5s1枚 8s4枚 9s4枚
12,122225666,1s3枚 6s1枚 8s4枚 9s4枚
12,122226667,1s3枚 4s4枚 6s1枚 9s4枚
12,122226777,1s3枚 4s4枚 7s1枚 9s4枚
12,122227778,1s3枚 4s4枚 5s4枚 7s1枚
12,122227888,1s3枚 4s4枚 5s4枚 8s1枚
12,122233334,7s4枚 8s4枚 9s4枚
12,122233345,7s4枚 8s4枚 9s4枚
12,122233346,7s4枚 8s4枚 9s4枚
12,122233445,7s4枚 8s4枚 9s4枚
12,122233466,7s4枚 8s4枚 9s4枚
12,122233477,6s4枚 8s4枚 9s4枚
12,122233488,6s4枚 7s4枚 9s4枚
12,122233499,6s4枚 7s4枚 8s4枚
12,122234444,7s4枚 8s4枚 9s4枚
12,122234455,7s4枚 8s4枚 9s4枚
12,122234555,7s4枚 8s4枚 9s4枚
12,122234666,7s4枚 8s4枚 9s4枚
12,122235679,1s3枚 3s3枚 5s3枚 6s3枚
12,122244467,2s1枚 4s1枚 6s3枚 7s3枚 9s4枚
12,122244478,2s1枚 4s1枚 5s4枚 7s3枚 8s3枚
12,122255556,2s1枚 6s3枚 8s4枚 9s4枚
12,122255578,2s1枚 4s4枚 5s1枚 7s3枚 8s3枚
12,122256666,2s1枚 5s3枚 8s4枚 9s4枚
12,122256888,2s1枚 5s3枚 6s3枚 8s1枚 9s4枚
12,122256999,2s1枚 5s3枚 6s3枚 8s4枚 9s1枚
12,122266667,2s1枚 4s4枚 7s3枚 9s4枚
12,122267777,2s1枚 4s4枚 6s3枚 9s4枚
12,122267999,2s1枚 4s4枚 6s3枚 7s3枚 9s1枚
12,122277778,2s1枚 4s4枚 5s4枚 8s3枚
12,122278888,2s1枚 4s4枚 5s4枚 7s3枚
12,122333344,7s4枚 8s4枚 9s4枚
12,122333348,1s3枚 2s2枚 4s3枚 5s4枚
12,122333466,7s4枚 8s4枚 9s4枚
12,122333477,6s4枚 8s4枚 9s4枚
12,122333488,6s4枚 7s4枚 9s4枚
12,122333499,6s4枚 7s4枚 8s4枚
12,122334449,2s2枚 3s2枚 5s4枚 6s4枚
12,122334455,7s4枚 8s4枚 9s4枚
12,122334466,7s4枚 8s4枚 9s4枚
12,122335567,3s2枚 6s3枚 7s3枚 9s4枚
12,122335578,2s2枚 3s2枚 5s2枚 7s3枚 8s3枚
12,122335678,3s2枚 6s3枚 7s3枚 9s4枚
12,122336799,2s2枚 3s2枚 6s3枚 7s3枚 9s2枚
12,122344445,7s4枚 8s4枚 9s4枚
12,122345777,4s3枚 7s1枚 8s4枚 9s4枚
12,122345789,4s3枚 7s3枚 8s3枚 9s3枚
12,122345888,4s3枚 7s4枚 8s1枚 9s4枚
12,122345999,4s3枚 7s4枚 8s4枚 9s1枚
12,122346678,1s3枚 4s3枚 7s3枚 8s3枚
12,122346789,1s3枚 4s3枚 7s3枚 8s3枚
12,123333458,1s3枚 2s3枚 4s3枚 5s3枚
12,123333459,1s3枚 2s3枚 4s3枚 5s3枚
12,123333466,7s4枚 8s4枚 9s4枚
12,123334444,7s4枚 8s4枚 9s4枚
12,123334555,7s4枚 8s4枚 9s4枚
12,123334568,1s3枚 2s3枚 4s3枚 5s3枚
12,123334666,7s4枚 8s4枚 9s4枚
12,123335679,1s3枚 2s3枚 5s3枚 6s3枚
12,123335789,1s3枚 2s3枚 8s3枚 9s3枚
12,123344466,7s4枚 8s4枚 9s4枚
12,123344477,6s4枚 8s4枚 9s4枚
12,123344488,6s4枚 7s4枚 9s4枚
12,123344499,6s4枚 7s4枚 8s4枚
12,123344555,7s4枚 8s4枚 9s4枚
12,123344566,7s4枚 8s4枚 9s4枚
12,123345559,1s3枚 3s2枚 4s3枚 6s4枚
12,123345568,1s3枚 3s2枚 6s3枚 9s4枚
12,123345668,1s3枚 2s3枚 4s3枚 5s3枚
12,123346678,1s3枚 4s3枚 7s3枚 8s3枚
12,123346789,1s3枚 4s3枚 7s3枚 8s3枚
12,123355566,7s4枚 8s4枚 9s4枚
12,123355577,6s4枚 8s4枚 9s4枚
12,123355588,6s4枚 7s4枚 9s4枚
12,123355599,6s4枚 7s4枚 8s4枚
12,123356678,1s3枚 2s3枚 5s3枚 8s3枚
12,123356778,1s3枚 2s3枚 5s3枚 8s3枚
12,123356789,1s3枚 2s3枚 5s3枚 8s3枚
12,123357778,1s3枚 2s3枚 3s2枚 5s3枚 7s1枚
12,123444455,7s4枚 8s4枚 9s4枚
12,123444466,7s4枚 8s4枚 9s4枚
12,123445668,2s3枚 3s3枚 6s2枚 9s4枚
12,123445679,2s3枚 3s3枚 5s3枚 6s3枚
12,123455679,1s3枚 2s3枚 4s3枚 7s3枚
12,123456668,1s3枚 2s3枚 4s3枚 5s3枚
12,123456669,1s3枚 2s3枚 4s3枚 5s3枚
12,123456679,1s3枚 2s3枚 4s3枚 7s3枚
12,123456779,2s3枚 3s3枚 5s3枚 6s3枚
12,123456899,1s3枚 2s3枚 4s3枚 5s3枚
12,123457789,2s3枚 5s3枚 8s3枚 9s3枚
12,123466778,2s3枚 3s3枚 6s2枚 9s4枚
12,123466788,2s3枚 3s3枚 6s2枚 9s4枚
12,123467789,2s3枚 3s3枚 6s3枚 9s3枚
12,123467889,2s3枚 3s3枚 6s3枚 9s3枚
12,123567889,1s3枚 2s3枚 3s3枚 6s3枚
12,123577789,1s3枚 2s3枚 8s3枚 9s3枚
12,124446667,1s3枚 2s3枚 4s1枚 6s1枚 9s4枚
12,124446777,1s3枚 2s3枚 4s1枚 7s1枚 9s4枚
12,124446888,1s3枚 2s3枚 4s1枚 8s1枚 9s4枚
12,124447778,1s3枚 2s3枚 4s1枚 5s4枚 7s1枚
12,124447888,1s3枚 2s3枚 4s1枚 5s4枚 8s1枚
12,125556888,1s3枚 2s3枚 5s1枚 8s1枚 9s4枚
12,125556999,1s3枚 2s3枚 5s1枚 8s4枚 9s1枚
12,125557778,1s3枚 2s3枚 4s4枚 5s1枚 7s1枚
12,125557888,1s3枚 2s3枚 4s4枚 5s1枚 8s1枚
12,125557999,1s3枚 2s3枚 4s4枚 5s1枚 9s1枚
12,125666888,1s3枚 2s3枚 6s1枚 8s1枚 9s4枚
12,125666999,1s3枚 2s3枚 6s1枚 8s4枚 9s1枚
12,126667999,1s3枚 2s3枚 4s4枚 6s1枚 9s1枚
12,126777999,1s3枚 2s3枚 4s4枚 7s1枚 9s1枚
12,133334445,7s4枚 8s4枚 9s4枚
12,133334455,7s4枚 8s4枚 9s4枚
12,133334555,7s4枚 8s4枚 9s4枚
12,133334578,4s3枚 5s3枚 7s3枚 8s3枚
12,133335556,1s3枚 5s1枚 8s4枚 9s4枚
12,133336667,1s3枚 4s4枚 6s1枚 9s4枚
12,133336777,1s3枚 4s4枚 7s1枚 9s4枚
12,133337778,1s3枚 4s4枚 5s4枚 7s1枚
12,133337888,1s3枚 4s4枚 5s4枚 8s1枚
12,133344445,7s4枚 8s4枚 9s4枚
12,133344467,3s1枚 4s1枚 6s3枚 7s3枚 9s4枚
12,133344478,3s1枚 4s1枚 5s4枚 7s3枚 8s3枚
12,133345555,7s4枚 8s4枚 9s4枚
12,133345678,4s3枚 5s3枚 7s3枚 8s3枚
12,133355556,3s1枚 6s3枚 8s4枚 9s4枚
12,133355578,3s1枚 4s4枚 5s1枚 7s3枚 8s3枚
12,133356666,3s1枚 5s3枚 8s4枚 9s4枚
12,133356888,3s1枚 5s3枚 6s3枚 8s1枚 9s4枚
12,133356999,3s1枚 5s3枚 6s3枚 8s4枚 9s1枚
12,133366667,3s1枚 4s4枚 7s3枚 9s4枚
12,133367777,3s1枚 4s4枚 6s3枚 9s4枚
12,133367999,3s1枚 4s4枚 6s3枚 7s3枚 9s1枚
12,133377778,3s1枚 4s4枚 5s4枚 8s3枚
12,133378888,3s1枚 4s4枚 5s4枚 7s3枚
12,133444455,7s4枚 8s4枚 9s4枚
12,133444456,7s4枚 8s4枚 9s4枚
12,133444555,7s4枚 8s4枚 9s4枚
12,133445555,7s4枚 8s4枚 9s4枚
12,133445577,4s2枚 5s2枚 8s4枚 9s4枚
12,133445588,4s2枚 5s2枚 7s4枚 9s4枚
12,133445599,4s2枚 5s2枚 7s4枚 8s4枚
12,133455567,3s2枚 6s3枚 7s3枚 9s4枚
12,133455678,3s2枚 6s3枚 7s3枚 9s4枚
12,133456678,4s3枚 5s3枚 7s3枚 8s3枚
12,133456789,4s3枚 5s3枚 7s3枚 8s3枚
12,133457778,1s3枚 3s2枚 4s3枚 5s3枚 7s1枚
12,133457888,1s3枚 3s2枚 4s3枚 5s3枚 8s1枚
12,134444555,7s4枚 8s4枚 9s4枚
12,134444566,7s4枚 8s4枚 9s4枚
12,134445555,7s4枚 8s4枚 9s4枚
12,134446667,1s3枚 3s3枚 4s1枚 6s1枚 9s4枚
12,134446777,1s3枚 3s3枚 4s1枚 7s1枚 9s4枚
12,134446888,1s3枚 3s3枚 4s1枚 8s1枚 9s4枚
12,134447778,1s3枚 3s3枚 4s1枚 5s4枚 7s1枚
12,134447888,1s3枚 3s3枚 4s1枚 5s4枚 8s1枚
12,134455666,7s4枚 8s4枚 9s4枚
12,134455677,4s2枚 5s2枚 8s4枚 9s4枚
12,134455688,4s2枚 5s2枚 7s4枚 9s4枚
12,134455699,4s2枚 5s2枚 7s4枚 8s4枚
12,134456678,3s3枚 6s2枚 8s3枚 9s4枚
12,134456789,3s3枚 6s3枚 8s3枚 9s3枚
12,134555666,7s4枚 8s4枚 9s4枚
12,134556788,4s3枚 5s2枚 7s3枚 9s4枚
12,134556789,3s3枚 6s3枚 8s3枚 9s3枚
12,134556799,4s3枚 5s2枚 7s3枚 8s4枚
12,134566678,4s3枚 5s3枚 7s3枚 8s3枚
12,134566788,3s3枚 4s3枚 6s2枚 9s4枚
12,134566789,4s3枚 5s3枚 7s3枚 8s3枚
12,134567899,4s3枚 5s3枚 7s3枚 8s3枚
12,134577789,4s3枚 5s3枚 8s3枚 9s3枚
12,134578889,4s3枚 5s3枚 7s3枚 9s3枚
12,134578999,4s3枚 5s3枚 7s3枚 8s3枚
12,135555666,3s3枚 6s1枚 8s4枚 9s4枚
12,135555777,3s3枚 7s1枚 8s4枚 9s4枚
12,135556888,1s3枚 3s3枚 5s1枚 8s1枚 9s4枚
12,135556999,1s3枚 3s3枚 5s1枚 8s4枚 9s1枚
12,135557778,1s3枚 3s3枚 4s4枚 5s1枚 7s1枚
12,135557888,1s3枚 3s3枚 4s4枚 5s1枚 8s1枚
12,135557999,1s3枚 3s3枚 4s4枚 5s1枚 9s1枚
12,136667999,1s3枚 3s3枚 4s4枚 6s1枚 9s1枚
12,136777999,1s3枚 3s3枚 4s4枚 7s1枚 9s1枚
12,144445566,5s2枚 6s2枚 8s4枚 9s4枚
12,144455667,5s2枚 6s2枚 8s4枚 9s4枚
12,144456678,5s3枚 6s2枚 8s3枚 9s4枚
12,144456789,5s3枚 6s3枚 8s3枚 9s3枚
12,144556677,5s2枚 6s2枚 8s4枚 9s4枚
12,145555667,4s3枚 6s2枚 7s3枚 9s4枚
12,145566777,5s2枚 6s2枚 8s4枚 9s4枚
12,145666678,4s3枚 5s3枚 7s3枚 8s3枚
12,145667888,4s3枚 6s2枚 7s3枚 9s4枚
12,145678999,4s3枚 5s3枚 7s3枚 8s3枚
12,155556677,4s4枚 6s2枚 7s2枚 9s4枚
12,155566778,4s4枚 6s2枚 7s2枚 9s4枚
12,155567789,4s4枚 6s3枚 7s2枚 9s3枚
12,155667777,5s2枚 6s2枚 8s4枚 9s4枚
12,155667788,4s4枚 6s2枚 7s2枚 9s4枚
12,156666778,4s4枚 5s3枚 7s2枚 8s3枚
12,156677778,5s3枚 6s2枚 8s3枚 9s4枚
12,156677888,4s4枚 6s2枚 7s2枚 9s4枚
12,156777789,5s3枚 6s3枚 8s3枚 9s3枚
12,156778999,4s4枚 5s3枚 7s2枚 8s3枚
12,166667788,4s4枚 5s4枚 7s2枚 8s2枚
12,166677889,4s4枚 5s4枚 7s2枚 8s2枚
12,166778888,4s4枚 6s2枚 7s2枚 9s4枚
12,166778899,4s4枚 5s4枚 7s2枚 8s2枚
12,167788889,4s4枚 6s3枚 7s2枚 9s3枚
12,167788999,4s4枚 5s4枚 7s2枚 8s2枚
12,177889999,4s4枚 5s4枚 7s2枚 8s2枚
12,222233344,7s4枚 8s4枚 9s4枚
12,222233444,7s4枚 8s4枚 9s4枚
12,222233449,1s4枚 3s2枚 4s2枚 6s4枚
12,222233466,7s4枚 8s4枚 9s4枚
12,222233477,6s4枚 8s4枚 9s4枚
12,222233488,6s4枚 7s4枚 9s4枚
12,222233499,6s4枚 7s4枚 8s4枚
12,222234455,7s4枚 8s4枚 9s4枚
12,222234466,7s4枚 8s4枚 9s4枚
12,222235556,3s3枚 5s1枚 8s4枚 9s4枚
12,222235557,3s3枚 5s1枚 8s4枚 9s4枚
12,222235666,3s3枚 6s1枚 8s4枚 9s4枚
